Name,GID,Source data,Entry type,Year,Year info,Parentage,Source study,BPH17,BPH3,BPH9-9,Xa4,xa5,Xa7,xa13,Xa21,Pita,Pi9,Pi54,Pi35(t),BADH2,chalk5,sub1,1K-RiCA_GS3,1k-RiCA_Wx,1K-RiCA_alk,AG1,Saltol,qNa1L,DTY1.1,DTY2.2,DTY3.1,DTY3.2,DTY4.1,DTY12.1,COLD1,LTG1,qSCT1,HTSF4.1
IR 100723-B-B-B-B-12,300041300,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08N194/IR10F365//PR 37285-17-31-12-1-21-1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A2773,300080397,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08N128/PSB RC 10 (IR 50404-57-2-2-3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105479:64-12,4204315,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR 6 (PAKISTAN)*3/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR13A228,3768866,FavEnvB - Irrigated 2017 germplasm summary,OLD,2009,cross year,IR 68897 B/IR 73013-95-1-3-2 R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A1554,4390157,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR05N412/NSIC RC 158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806:299-B RGA,4193117,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR12C185,300166936,FavEnvB - Irrigated 2017 germplasm summary,OLD,2009,cross year,IR 78878-53-2-2-2/IR 2006-P12-12-2-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99112-B-B-9,4215167,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,PR 113/IRRI 174//IR09N190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A1771,4391915,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 154/IR09F436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 102885-29-77-7-1-23,4203104,FavEnvB - Irrigated 2017 germplasm summary,OLD,2008,cross year,SABITRI*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3749,300173935,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08A176/IRRI 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 106236-B-B-197,4536111,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37246-2-3-2-1-1-2-1/IR10F365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-180,300288707,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37866-1B-1-4/IRRI 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 107995-B-B RGA-B RGA-88,300297062,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 35786-B-3-3-2-1-1/IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR08A162,2348804,FavEnvB - Irrigated 2017 germplasm summary,OLD,2005,cross year,IR 73012-15-2-2-1/PSBRC 82//PSB RC 64 (IR 59552-21-3-2-2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 122308:1-1-8,300166964,FavEnvB - Irrigated 2017 germplasm summary,OLD,2014,cross year,IR 120765:18/IRRI 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806:140-B RGA,4194467,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98380-B-B-B-B-36,300034562,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 168/IRRI 123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 102885-29-37-6-3,4217390,FavEnvB - Irrigated 2017 germplasm summary,OLD,2008,cross year,SABITRI*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR11A325,3023024,FavEnvB - Irrigated 2017 germplasm summary,OLD,2008,cross year,IR04A427/IRRI 143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100008-40-B-1,4390193,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR05N412/IRRI 123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-250,300288777,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37866-1B-1-4/IRRI 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A1479,4392936,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR BB 64/IR03A477//IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 108005-B-B RGA-B RGA-28,300296735,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37704-2B-6-1-2-1-1/IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A2974,300167134,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 123/FEDEARROZ 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806:30-B RGA,4194558,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR14A151,4228901,FavEnvB - Irrigated 2017 germplasm summary,OLD,2010,cross year,IRRI 151/IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR07A183,2220401,FavEnvB - Irrigated 2017 germplasm summary,OLD,2004,cross year,IR 77080-B-34-1-1/IR 77776-B-8-1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-184,300288711,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37866-1B-1-4/IRRI 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105479:35-18,4217578,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR 6 (PAKISTAN)*3/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-247,300288774,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37866-1B-1-4/IRRI 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3478,300172854,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IET 20997/IR02W101//PR 115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 106447-B-B-B-PRN B-PRN B-PRN 119,4789360,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR05N412/PR 37921-B-3-2-2//IR05N412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105479:149-8,4204769,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR 6 (PAKISTAN)*3/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99046-B-B-3,4214788,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR04A428/IR 67966-44-2-3-2//MTU 1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103314-B-B RGA-B RGA-6,300288283,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 35769-B-37-3-1-2-1/IR09N522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-125,300288652,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37866-1B-1-4/IRRI 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806:25-1-1,300051699,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3608,300173183,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08N194/IR10F388//IR05N412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806:97-B RGA,4194591,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99062-B-B-1,4215536,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09N496/IR03A568//IR07A234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3692,300173529,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08A128/IRRI 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98380-B-B-B-B-12,300034538,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 168/IRRI 123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-283,300288810,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37866-1B-1-4/IRRI 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-129,300288656,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37866-1B-1-4/IRRI 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 110631-B-B-B-4-2,4226317,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,SAN HUANG ZHAN/YANGDAO 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 82385 H,4534802,FavEnvB - Irrigated 2017 germplasm summary,OLD,2000,cross year,IR 79125 A/IR 73717-46-1-3-3 R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806:14-B RGA,4194548,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 102885-29-37-6-10,4199988,FavEnvB - Irrigated 2017 germplasm summary,OLD,2008,cross year,SABITRI*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15D107,4535982,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 154/MA ZHAN (RED)//IR08N194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR09N522,2432629,FavEnvB - Irrigated 2017 germplasm summary,OLD,2005,cross year,DONGANBYEO/PSBRC 82//AREUMBYEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 93336:38-B-19-16-B-B,3480727,FavEnvB - Irrigated 2017 germplasm summary,OLD,2009,cross year,FEDEARROZ 50/IR07F287//IR 45427-2B-2-2B-1-1/IRRI 146///SANHUANGZHAN NO 2/IR 4630-22-2-5-1-3//IRRI 123/IR 77298-14-1-2-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99112-B-B-3,4215161,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,PR 113/IRRI 174//IR09N190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 110611-B-B-B-32-1,4226462,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR 68//IR 85483-68 RIL-1-1-1/IR 85488-76-B-B-1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-196,300288723,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37866-1B-1-4/IRRI 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR13A236,3768881,FavEnvB - Irrigated 2017 germplasm summary,OLD,2009,cross year,IR 68897 B/IR 73013-95-1-3-2 R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100755-B-B-B-B-18,300041452,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 119/IR 42//IR09N542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105495:11-9,4221078,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR 6 (PAKISTAN)*3/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 106454-B-B-B-B-40,300234550,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37921-B-3-4-2-1-2/IRRI 145//IR09A228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A1575,4390115,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR05N412/NSIC RC 158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A2950,300167076,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09N542/IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3200,300170407,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,PR 37285-17-31-12-1-21-1-2/IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR12A239,3426298,FavEnvB - Irrigated 2017 germplasm summary,OLD,2009,cross year,MTU 1010/IRRI 198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99065-B-B-10,4214935,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09N519/IR 65450-173-2-1-1-3-3//IR08A176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806-546-B RGA,4193172,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806:233-B RGA,4194517,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3874,300174442,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,PR 37866-1B-1-4/IRRI 123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100740-95-B-1,4390453,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09N496/PSB RC 18 (IR 51672-62-2-1-1-2-3)//PR 37866-1B-1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 93599-37-1-2-1-2,4228892,FavEnvB - Irrigated 2017 germplasm summary,OLD,2010,cross year,IRRI 174/MTU 1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98418-B-B-15,4211929,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08N194/IR10F365,,S,,,,S,,S,S,R,S,S,,,,,,,,,,,,,,,,,,,,
IR15A3540,300172995,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR10A125/SAN HUANG ZHAN NO 2//IR08A176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR10N259,2697282,FavEnvB - Irrigated 2017 germplasm summary,OLD,2007,cross year,IR02W101/IR 72164-348-6-2-2-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100756-B-B-B-B-10,300041514,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 119/IR 24//IR08A172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A1328,4389960,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09N496/IR03A568//IR07A234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3637,300173228,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,MTU 1113/IRRI 198//IR07A234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99090-B-B-64,4215866,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR BB 65/IR00A117//IR10A125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR13A255,3768918,FavEnvB - Irrigated 2017 germplasm summary,OLD,2009,cross year,IR 68897 B/IR 73013-95-1-3-2 R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 107995-B-B RGA-B RGA-60,300297034,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 35786-B-3-3-2-1-1/IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806:269-B RGA,4193096,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3545,300173000,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 119/IR 42//IR09N542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103314-B-B RGA-B RGA-196-1,300430491,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,PR 35769-B-37-3-1-2-1/IR09N522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100722-B-B-B-B-9,300041238,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08N194/IR10F388//IR05N412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-199,300288726,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37866-1B-1-4/IRRI 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99056-B-B-12,4214866,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09A228/IR02A201//IR07A234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR13N166,3806801,FavEnvB - Irrigated 2017 germplasm summary,OLD,2010,cross year,IR09N202/IRRI 150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100125-B-B-B-B-65,300038498,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,PR 37866-1B-1-4/MILYANG 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLOI BASH (SOLOI BASH)::IRGC 64778-1,4231232,FavEnvB - Irrigated 2017 germplasm summary,OLD,1983,cross year,HOLOI BASH (SOLOI BASH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806:165-1-3,300051686,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A1171,4389771,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR07A266/IR 42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRRI 150,4039782,FavEnvB - Irrigated 2017 germplasm summary,OLD,2000,cross year,IR 68077-82-2-2-2-3/IR 59548-122-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3006,300167222,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 149/FEDEARROZ 473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806:146-B RGA,4194471,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3462,300172792,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,MTU 1081/IRRI 174//IR10A125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 102885-1-75-5-1-3,4204673,FavEnvB - Irrigated 2017 germplasm summary,OLD,2008,cross year,SABITRI*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR05A260,1402065,FavEnvB - Irrigated 2017 germplasm summary,OLD,2002,cross year,IR 72875-94-3-3-2/IR 72903-121-2-1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103713-B-B RGA-B RGA-B RGA-413-1,300431253,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IR06N234/IRRI 154//PR 37866-1B-1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3701,300173558,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08A176/IRRI 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 106454-B-B-B-B-92,300234603,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37921-B-3-4-2-1-2/IRRI 145//IR09A228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806:131-B RGA,4194461,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-45,300288572,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37866-1B-1-4/IRRI 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR14A167,4228941,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,MTU 1114/IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15M1055,4286630,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,PSB RC 18 (IR 51672-62-2-1-1-2-3)/IR BB 66///IR 91145-AC 26/IRRI 123//OM 4498/6/IR09F209/IR09F173/5/IR05A193/IR 68144-2B-2-2-3-1-166//IR07F290/IR 75862-206-2-8-3-B-B-B///IR BB 60-1/IR 71730-51-2/4/IR09F158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 93339:39-B-6-5-B-B-B-18,4217108,FavEnvB - Irrigated 2017 germplasm summary,OLD,2009,cross year,IR 77298-14-1-2-10/SANHUANGZHAN NO 2//IR 45427-2B-2-2B-1-1/IRRI 146///IRRI 123/IR 4630-22-2-5-1-3//FEDEARROZ 50/IR07F287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98380-B-B-B-B-58,300034584,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 168/IRRI 123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105495:11-7,4221076,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR 6 (PAKISTAN)*3/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103757-B-B RGA-B RGA-B RGA-365-1,300431437,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37866-1B-1-4/IRRI 154//PSB RC 10 (IR 50404-57-2-2-3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98398-B-B-B-B-50,300035178,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08A176/PSB RC 18 (IR 51672-62-2-1-1-2-3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 110621-C1-C2-B-B-B-18-1,4226638,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IR 85483-68 RIL-1-1-1/IR 85488-76-B-B-1-1//IR 85488-98-B-B-1-1/IR 85488-99-B-B-1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 107995-B-B RGA-B RGA-90,300297064,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 35786-B-3-3-2-1-1/IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A1688,4390081,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRBB 7/IR03A568//IR09N496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A1358,4390273,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09A136/NSIC RC 158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98419-B-B-4,4211945,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08N194/IR08N136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR12A260,3426371,FavEnvB - Irrigated 2017 germplasm summary,OLD,2009,cross year,IRRI 123/IR06M139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98380-B-B-B-B-60,300034586,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 168/IRRI 123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100756-B-B-B-B-17,300041521,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 119/IR 24//IR08A172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105479:121-23,4218614,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR 6 (PAKISTAN)*3/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3685,300173492,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR05N412/IRRI 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR10N292,2697027,FavEnvB - Irrigated 2017 germplasm summary,OLD,2007,cross year,IR05N341/IR 64680-81-2-2-1-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 106236-B-B-128,4536076,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37246-2-3-2-1-1-2-1/IR10F365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PORANG::IRGC 27577-1,4231516,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PORANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103806:155-B RGA,4194473,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 154*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 106435-B-B-B-B-1,300233248,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,OM 4498/GIZA 178//IR09A228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103298-B-B RGA-B RGA-450-1,300251161,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 30245-10-414/IR08N210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR13A553,4216218,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IR05N412/NSIC RC 158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 93339:29-B-7-7-B-B-B-31,4217091,FavEnvB - Irrigated 2017 germplasm summary,OLD,2009,cross year,IR 77298-14-1-2-10/SANHUANGZHAN NO 2//IR 45427-2B-2-2B-1-1/IRRI 146///IRRI 123/IR 4630-22-2-5-1-3//FEDEARROZ 50/IR07F287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99056-B-B-29,4214883,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09A228/IR02A201//IR07A234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98381-B-B-B-B-71,300034659,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR05N229/IRRI 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 107995-B-B RGA-B RGA-94,300297068,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 35786-B-3-3-2-1-1/IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A2978,300167138,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 123/FEDEARROZ 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
